"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Libya","LBY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.42542052","4.05162811","4.89009905","4.10041189","3.49171281","2.59774685","2.51467609","2.43791389","2.63571715","4.28816032","3.58541131","6.05012751","","","","","","","","","","",
"St. Lucia","LCA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.86163425","5.11714458","5.38443518","5.23676491","4.76429749","4.8572278","5.12402296","5.52015734","5.05127954","5.23717833","5.0379777","5.14028311","5.00246382","5.14402056","4.75532579","4.5808239","4.91194296","4.65729332","4.41556692","4.32460737","","",
"Latin America & Caribbean","LCN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.52491214488329","6.65075946454493","6.49358783098714","6.67770648066153","6.71563031865594","6.72847407972814","6.88031602107705","7.01791267702015","6.98139766599414","7.57700156650223","7.25166673841516","7.1902153937661","7.15790774412597","7.25383901014049","7.37624809155269","7.86753203577606","7.82147318851584","8.14749497835509","7.93991681377232","7.95458999360594","","",
"Least developed countries: UN classification","LDC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.22920532689973","3.62920695706249","3.82337438234364","4.05377749077906","4.26549405088141","4.19024310822455","4.33722016519978","4.3971468382935","4.27811002471576","4.56647907157319","4.2703594798633","4.16234119816449","4.08190611476603","4.27547235201358","4.22973483681243","4.51540533646682","4.24464072797843","4.2180134151148","3.92226118831942","3.85067100816679","","",
"Low income","LIC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.06634804334788","4.38449998061131","4.53182744557548","5.00033837863543","4.84743725105007","4.68528374766894","4.680646773847","4.73663958688802","4.4638182656459","4.77080158294553","4.45136397901436","4.95249901194554","5.00066283766801","5.51540021542543","5.38527938966139","5.69606987221847","5.44385780194857","5.4712691221263","5.02661898404678","4.88492804920161","","",
"Liechtenstein","LIE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.24652863","4.19323874","4.1731143","3.76927328","4.17515802","4.00972462","3.97986174","3.95132089","3.98464847","4.19338846","3.86745453","3.71693492","3.40384722","3.82698822","3.60648084","3.88992095","3.86425042","3.59565234","3.91227865","4.07979679","","",
"Lower middle income","LMC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.83784681488465","4.09907638182411","3.92243476549582","4.04285266163414","3.98144314951714","4.02872482445798","3.99466049023237","3.94403747780096","3.92267150440195","4.09948227470177","3.99818578167203","4.03668066114745","4.11528294248027","4.16631933740282","4.12073750337255","4.17993140902194","4.21489253862965","3.92552222892315","3.82862441792289","3.76318379977067","","",
"Low & middle income","LMY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.03747363261856","5.08233591462064","4.96417176404183","5.04519083147863","4.9823866999819","4.97659522491874","4.91324258662592","4.83706677787115","4.87021610192969","5.22056385326318","5.01818369274483","5.01406262203202","5.06715255409954","5.1548576276617","5.18248337627346","5.2756167498893","5.26456213180404","5.30612754380894","5.24892285639315","5.31695881915335","","",
"Lesotho","LSO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.61176968","7.27745914","6.74524212","6.04550838","6.05738878","5.44926691","6.11966419","7.28075647","7.70154142","8.99738979","8.41961861","9.56151676","9.25281525","9.5466814","9.17449284","8.99539375","8.75972462","10.08778667","10.90125179","11.26946354","","",
"Late-demographic dividend","LTE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.34327956309694","5.25482576194987","5.30312892034556","5.21689632800234","5.11342093831049","5.08578282633319","5.00535767789373","4.91596993680204","5.02399550834983","5.46617081611964","5.23711112416961","5.16034591071069","5.19705277368863","5.31274158751925","5.39734828966723","5.44967370399304","5.5224456398679","5.63849539568983","5.63399204765958","5.78057535102487","","",
"Lithuania","LTU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.19950438","6.01339579","6.14446115","6.18627787","5.5114994","5.64800453","5.84418154","5.7643218","6.29453754","7.36587334","6.81462288","6.4878149","6.2759347","6.12593651","6.19332647","6.49043989","6.63746214","6.47513723","6.53385353","7.00600433","","",
"Luxembourg","LUX","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.90136147","6.410923","6.73847198","6.97271538","7.34548569","7.18256855","6.70838261","6.23472404","6.53840208","7.33979321","7.03158236","6.11205053","5.58377266","5.52774715","5.43687868","5.28378248","5.19496346","5.25779152","5.28587103","5.37075996","","",
"Latvia","LVA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4399581","5.7776227","5.77001858","5.48984146","6.21677923","5.84766769","5.71834707","5.52228498","5.6001029","6.11926985","6.11952686","5.54237556","5.38090277","5.36752796","5.46614885","5.65469503","6.13591957","5.97031736","6.19103575","6.57814217","","",
"Macao SAR, China","MAC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.97807431","4.12981606","4.42979431","4.55366516","4.72918844","4.76469755","4.94123936","5.42293549","5.30251694","5.8412447","5.86408854","5.7329936","5.74942255","5.68743515","5.27820778","5.06548977","5.23985195","5.23467541","5.33230448","5.30845118","","",
"Monaco","MCO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.73622334","1.76396823","1.79035473","2.08464146","2.1265049","2.11639619","2.01949477","1.78815055","1.9241817","2.27634358","2.33074474","2.17874694","2.23475242","2.14983034","2.0869267","2.02846766","1.62753129","1.64274836","1.59628761","1.5251174","","",
"Moldova","MDA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.92687225","6.23449707","7.40437651","7.02227592","8.97114944","9.55814838","10.54445267","11.02066803","10.94920063","13.6766243","10.13112831","9.09670353","9.13962078","8.68300343","8.63275719","8.55763531","7.53552246","7.01328516","6.58753443","6.3779459","","",
"Madagascar","MDG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.46962881","4.75725555","4.97110605","4.74734688","5.25489902","5.20261955","5.07627583","4.49428749","4.10616875","4.41676188","4.65100336","4.43843079","3.82249737","3.73896837","4.42833662","4.97224474","5.25697422","4.84431553","4.19787312","3.68728375","","",
"Maldives","MDV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.73655844","8.21364975","8.78440094","6.77857542","7.48356962","8.82753468","8.04819012","8.30568123","11.47104168","10.0928812","8.48759079","7.92251587","8.67304802","8.13609314","7.90784121","8.6903019","10.28107738","9.24117565","7.65245056","8.04001141","","",
"Middle East & North Africa","MEA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.48149787197498","4.8437919689744","4.72214668799688","4.63857989331394","4.35814369020653","4.10411075297613","4.00353248366797","4.04368665086757","3.93131918460461","4.86160282222974","4.59970101887995","4.63782734004702","4.67663994518421","4.68961890177081","5.07416763382244","5.57272989983388","5.79794194979063","5.99451801590067","5.69548427420078","5.53475620745199","","",
"Mexico","MEX","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.44912481","4.8203578","5.0716424","5.81486464","5.9539032","5.83612156","5.65525532","5.76644516","5.69886971","6.12978458","5.73688889","5.51883602","5.66522121","5.80923605","5.55341005","5.72277403","5.55345869","5.45759058","5.37870932","5.43305254","","",
"Marshall Islands","MHL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.04625702","16.35200119","14.37911701","14.33015633","17.25741196","21.95516396","22.0241642","18.06703949","17.09153557","16.42785454","15.85092354","14.93981457","14.78048515","15.13492775","14.93682289","17.03569794","17.37360954","16.07778358","17.00218964","16.34140015","","",
"Middle income","MIC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.06691403634703","5.10329042824984","4.97802016659956","5.04657891526016","4.98652017796238","4.98556029864418","4.92029566326034","4.84002469855896","4.8822308493748","5.23450453640256","5.03441633085595","5.01514987286447","5.06821345273233","5.14966065791712","5.1794102790244","5.26887760189136","5.26186586111039","5.30355205903583","5.25167614176607","5.32247955482704","","",
"North Macedonia","MKD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.86991501","8.3815918","8.97826958","9.00857735","8.46505356","7.67907524","7.38314629","6.57065344","6.55317593","6.52846384","6.71369648","6.51887369","6.61468363","6.7192831","6.28993368","6.34227896","6.37943363","6.5939827","6.55475044","7.25409985","","",
"Mali","MLI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.46631575","4.51951408","4.99772739","5.05059528","5.21768284","5.19515705","5.45588827","5.25303316","5.04372358","5.22657919","4.67865038","4.01483822","3.7521615","3.96750712","4.48156309","4.11143351","3.77377391","3.67425632","3.73249865","3.89389849","","",
"Malta","MLT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.57308626","6.99985981","7.70661688","7.89556122","8.04820728","8.66396618","8.80992031","8.16883469","7.8633585","7.9238286","7.95211124","8.4481411","8.37802982","8.49665737","9.08505249","8.89759541","8.94369507","8.89494133","8.81080437","8.21444321","","",
"Myanmar","MMR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.99549341","2.14881921","2.57854128","2.38126588","2.31822205","2.3303194","2.25168705","2.02357221","2.10873079","2.15950108","1.95585954","1.92666924","2.41021132","3.20071578","4.39346027","5.47780514","5.11349964","5.08065748","4.89992142","4.67856407","","",
"Middle East & North Africa (excluding high income)","MNA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.72207215806153","5.11071909812494","5.0068143162349","5.0058207421685","4.78571065065369","4.57404130731969","4.46700372507551","4.49369683611955","4.50682221087959","5.26137515004479","5.1114065579307","5.47532241662353","5.55381969310184","5.31475219966946","5.63668300719646","6.04890719215595","6.52916393866607","6.68517971623301","6.27614711937889","5.72479442796137","","",
"Montenegro","MNE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.96692228","8.29550457","8.47144604","8.00086784","9.02188778","8.63302994","7.98255444","8.34355545","8.32983208","","",
"Mongolia","MNG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.87262106","4.3172245","4.43462992","3.51071095","3.57047367","3.75525045","3.74971414","4.07522488","4.55692911","4.45979881","3.73945618","3.58612156","3.85493326","4.06616068","4.1765728","4.23834085","4.42355633","4.0050602","3.85443377","3.76607823","","",
"Northern Mariana Islands","MNP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26010299","2.95498824","3.34283662","3.4220655","3.6926434","4.39079046","4.10098362","3.94103193","4.23261261","5.21038246","5.44726419","5.00311899","5.24640608","6.12555981","6.33231783","6.7166338","7.17241096","7.75916147","8.09185696","7.83351135","","",
"Mauritania","MRT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.37825727","3.57184672","4.00226164","4.03255796","3.70430946","3.40313458","2.70253325","2.87644672","3.01339459","3.11034536","2.63619399","2.47383666","2.64919353","2.86799884","3.46724391","3.67363763","3.09649324","3.33722878","3.57909012","3.30329728","","",
"Mauritius","MUS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.89581966","2.96084642","3.23190355","3.22486687","3.36119127","3.56529307","3.65428853","3.57065129","3.99199653","4.2265029","4.57982111","4.3078289","4.27675056","4.68303633","5.49399614","5.6999588","5.70678568","5.80943251","5.86705875","6.19943714","","",
"Malawi","MWI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7561748","2.38508582","3.77586961","4.67483664","5.73337364","6.05505085","6.91642094","7.66315603","8.59821701","8.26966286","7.24138308","7.49375153","8.47898579","11.57910728","9.71205044","9.33334064","10.87966633","10.88755989","9.82898998","7.39341164","","",
"Malaysia","MYS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.51463366","2.6753974","2.66876554","2.92417097","2.86016941","2.78692698","3.10897732","3.07041144","3.00692534","3.2610569","3.16474295","3.31451941","3.45786357","3.51275206","3.71036983","3.81819606","3.68569684","3.70413661","3.74833083","3.82514191","","",
"North America","NAC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1973907283676","12.8673516851492","13.6483588474728","14.1007683991288","14.1662278400023","14.1453176146146","14.2497092947576","14.4326798584646","14.728518320376","15.7551682844272","15.7193378409711","15.6006993019704","15.6022167694394","15.5053571081631","15.6931473900897","16.0679803884443","16.404480056107","16.3397474314565","16.2312681754331","16.3208737625814","","",
"Namibia","NAM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.63792515","9.53211975","9.73386574","9.87848473","10.18727589","10.19230366","10.13995361","10.71633053","9.91801167","9.04967022","9.72781372","9.83193302","9.26659298","9.06448746","8.40890884","9.98109627","9.3223238","8.72573948","8.31428051","8.49700546","","",
"New Caledonia","NCL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.69006205","4.75814819","4.85896921","4.77954054","5.01117468","5.67636585","5.80891418","5.38838816","5.22303343","5.33016539","5.02160501","4.87324095","4.30732203","4.46635866","4.45376825","5.34746218","4.53239059","5.57411432","5.28845072","5.6686306","","",
"Nigeria","NGA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.19738436","3.18946958","2.49064016","5.05360937","4.6336832","4.46591902","4.25775146","3.90997314","3.6958158","3.58019733","3.29653287","3.32077932","3.35984278","3.42069316","3.34840369","3.58194971","3.64773679","3.75336528","3.09069371","3.02666044","","",
"Nicaragua","NIC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.23883677","5.48459768","5.73315907","6.08317614","6.05740404","6.22468948","6.35756493","6.95643044","7.16700697","7.68584394","7.71019173","7.44982004","7.48836899","7.6386919","7.97716141","7.96303225","8.04877567","8.33672619","8.58646584","8.4039259","","",
"Netherlands","NLD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.70687819","8.05946636","8.64911556","9.0565691","9.11067963","9.09671688","9.08058071","9.05291939","9.27664948","9.99291134","10.15515518","10.23353291","10.53905964","10.5835619","10.56706905","10.32393837","10.2942524","10.1082983","10.0318222","10.13031101","","",
"Norway","NOR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.71215487","8.02202415","9.00061893","9.21471977","8.82115746","8.32839584","7.91272211","8.05085373","7.96075296","9.07431507","8.90553188","8.78868103","8.77787876","8.92953396","9.34493351","10.13146877","10.59129524","10.31589031","10.02394581","10.52134705","","",
"Nepal","NPL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.12598538","3.80386233","3.92991233","3.84753466","4.03734398","3.94221067","3.5361805","3.66484332","3.80911303","3.89314747","4.35166264","4.44234991","4.49078512","4.63011789","5.07548285","5.46615076","5.42379808","4.72173262","4.5284524","4.44515085","","",
"Nauru","NRU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.12374687","15.50226688","13.1944294","9.53113365","6.57316685","10.30554104","12.41761684","24.23068047","23.0041008","12.31575871","12.6964016","9.81177711","9.21772385","9.4396801","7.94534922","13.73628521","10.74993038","11.5623312","8.63223171","9.78171635","","",
"New Zealand","NZL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4700222","7.5789361","7.90045929","7.72169209","7.90090561","8.27334881","8.63841629","8.32904434","9.12382889","9.62076378","9.59277534","9.51987362","9.65163612","9.3601923","9.40168381","9.28344345","9.23865223","9.01967621","9.21034622","9.74117661","","",
"OECD members","OED","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.34490333563619","9.8374607189309","10.2664315742073","10.4721755740141","10.4468938272253","10.4916596426761","10.5560662832439","10.5486913706148","10.751030389906","11.6729823110758","11.5715274429704","11.611147206298","11.7446195316999","11.7536556203638","11.8808508981255","12.2338404791409","12.4109428614719","12.3641661581702","12.3350167417119","12.5300541942099","","",
"Oman","OMN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.06354713","3.08315206","3.18044019","3.17294717","2.97564673","2.5871408","2.31092191","2.4257648","2.01222706","2.8300879","2.82071519","2.54776597","2.5522778","2.79134297","3.52693391","4.3044014","4.35671568","3.97070861","4.10356855","4.07190228","","",
"Other small states","OSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.64078339939587","4.73051569109991","4.924940324851","5.22431946559267","5.02641645383442","4.6066675484439","4.2933198642395","4.20211382469327","3.83526879366386","4.45837317051785","4.01963278441739","3.66218031585744","3.62170737672084","3.86072403493443","4.05592957823261","4.64307315918689","4.86264680433622","4.7946671285353","4.57558612774441","4.71890201611728","","",
"Pakistan","PAK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.88551998","2.70667124","2.82704878","2.43137884","2.3472271","2.70793724","3.00717139","3.13822842","2.92312193","2.61331201","2.59675789","2.34442639","2.35939932","2.6028018","2.72200799","2.68711925","2.89286923","2.90229392","3.20214486","3.37992716","","",
"Panama","PAN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.9129467","6.8341074","6.96316957","6.61838865","6.99114799","6.09434938","6.45193529","6.92857409","6.84644938","6.99648428","7.08509684","6.59314489","6.56412029","6.65125561","6.92144489","6.8090291","7.32181311","6.90812922","7.28005838","7.58405781","","",
"Peru","PER","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.41482639","4.72161007","4.93902206","4.58695984","4.42970943","4.66595268","4.4095645","4.42612123","4.51443434","4.97619247","4.71548748","4.53341627","4.74023867","4.76035166","4.978508","4.97963047","4.97274113","4.91776848","5.19757748","5.21506882","","",
"Philippines","PHL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.05511928","2.84775901","2.63767314","3.0766356","3.04685569","3.74253011","3.77762771","3.75318241","3.8631587","4.16451931","4.1310792","4.02518606","4.1770916","4.27408791","3.70313644","3.89827442","3.95484376","3.960428","3.95381904","4.07676649","","",
"Palau","PLW","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.87392807","7.8959136","8.01948452","9.02106476","9.97902298","9.34274673","9.66567612","9.85682011","9.44878292","10.30606079","11.54552078","10.81779194","11.58289433","12.06837177","12.1215744","11.43467426","12.1238575","12.04422569","10.84888458","15.15048885","","",
"Papua New Guinea","PNG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0184176","2.3006382","2.77562952","2.45314884","2.59372902","2.44874048","2.42600322","2.42102098","2.13526058","2.32937527","2.10756016","2.29397798","2.66693544","2.99727893","3.27119088","1.81881714","2.33063054","2.22970963","2.26630354","2.30036092","","",
"Poland","POL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.28789568","5.66721439","6.0672431","5.95371294","5.86845255","5.80689144","5.80280542","5.87339211","6.37592173","6.587708","6.41223288","6.2400856","6.22393656","6.41485739","6.38664055","6.39477158","6.53473806","6.5601325","6.32764196","6.44682503","","",
"Pre-demographic dividend","PRE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.64287971536068","3.95602198476504","3.74675933849187","4.62730399404949","4.65215158180664","4.3590782704744","4.29324864658036","4.22921293016769","4.04252225484649","4.33623496838902","3.9315235868594","3.80153265794148","3.68535174537314","3.85000291790258","3.7757984132957","4.16021977751218","4.24678769588327","4.36146782723549","3.92083075473397","3.940020004696","","",
"Puerto Rico","PRI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.60104179","8.62751484","8.78642941","9.12415695","9.5325079","9.65306759","9.35422611","9.25186634","9.58307838","10.13070393","10.03250504","9.73071671","9.65393162","9.40486622","9.34288025","9.31645775","9.39439583","9.30583763","9.4126482","9.53145981","","",
"Paraguay","PRY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.01865196","5.60815763","4.75770569","4.90703869","4.93224382","4.82934666","5.01927567","5.02042675","5.04564476","5.52839279","5.47032022","5.82928896","6.52922678","6.05105257","6.64387417","6.70042467","6.68209553","6.60703087","6.71837997","7.17281008","","",
"West Bank and Gaza","PSE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.89153802921612","4.87378731149829","5.14622797685523","4.73555097468738","5.16985261850639","5.62041390719755","5.34139662772906","5.09197161605565","4.87809673015228","5.41683158931238","5.60905588143847","4.95577587157316","4.92893337324457","5.00349184105452","4.98813387002373","4.97362754301469","4.86398476816495","4.71413158378849","4.80658788651487","5.32533121927459","","",
"Post-demographic dividend","PST","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.57243602204429","10.0728988236409","10.5140085876012","10.698297955581","10.6753954277294","10.7512391156797","10.8344697480526","10.8346250397738","11.0450262291449","11.9655081511204","11.9136950177688","11.980916136689","12.1297095729854","12.1575900598537","12.3121092545149","12.6876594362038","12.8512062780117","12.807228555121","12.7585008327037","12.9585515202631","","",
